id,state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff
2634,Texas,48223,Hopkins County,10704,2508,13476,8196,0.79430098,0.186108638,0.608192342
2635,Texas,48225,Houston County,6205,1978,8302,4227,0.747410263,0.238255842,0.509154421
2636,Texas,48227,Howard County,6635,1768,8692,4867,0.763345605,0.20340543,0.559940175
2637,Texas,48229,Hudspeth County,503,324,871,179,0.57749713,0.371986223,0.205510907
2638,Texas,48231,Hunt County,23866,6301,31185,17565,0.765303832,0.202052269,0.563251563
2639,Texas,48233,Hutchinson County,7039,854,8126,6185,0.866231848,0.105094758,0.76113709
2640,Texas,48235,Irion County,660,90,760,570,0.868421053,0.118421053,0.75
2641,Texas,48237,Jack County,2973,314,3339,2659,0.890386343,0.094040132,0.796346211
2642,Texas,48239,Jackson County,4266,904,5275,3362,0.808720379,0.171374408,0.637345971
2643,Texas,48241,Jasper County,10578,2582,13351,7996,0.792300202,0.193393753,0.598906449
2644,Texas,48243,Jeff Davis County,694,422,1175,272,0.590638298,0.359148936,0.231489362
2645,Texas,48245,Jefferson County,42828,42404,87363,424,0.490230418,0.485377105,0.004853313
2646,Texas,48247,Jim Hogg County,430,1635,2119,-1205,0.202925908,0.771590373,-0.568664465
2647,Texas,48249,Jim Wells County,5411,6688,12346,-1277,0.438279605,0.541713915,-0.10343431
2648,Texas,48251,Johnson County,44370,10976,57270,33394,0.774751179,0.191653571,0.583097608
2649,Texas,48253,Jones County,4815,935,5932,3880,0.811699258,0.15761969,0.654079568
2650,Texas,48255,Karnes County,2959,1144,4185,1815,0.707048984,0.273357228,0.433691756
2651,Texas,48257,Kaufman County,29537,10265,40979,19272,0.720783816,0.250494156,0.47028966
2652,Texas,48259,Kendall County,15663,3633,19936,12030,0.785664125,0.182233146,0.603430979
2653,Texas,48261,Kenedy County,84,99,186,-15,0.451612903,0.532258065,-0.080645162
2654,Texas,48263,Kent County,360,59,433,301,0.831408776,0.136258661,0.695150115
2655,Texas,48265,Kerr County,17658,4665,23090,12993,0.764746644,0.202035513,0.562711131
2656,Texas,48267,Kimble County,1697,206,1945,1491,0.872493573,0.105912596,0.766580977
2657,Texas,48269,King County,149,5,159,144,0.937106918,0.031446541,0.905660377
2658,Texas,48271,Kinney County,936,457,1424,479,0.657303371,0.320926966,0.336376405
2659,Texas,48273,Kleberg County,4364,4713,9483,-349,0.460191922,0.496994622,-0.0368027
2660,Texas,48275,Knox County,1078,247,1358,831,0.793814433,0.181885125,0.611929308
2661,Texas,48277,Lamar County,14546,3579,18537,10967,0.784700869,0.193073313,0.591627556
2662,Texas,48279,Lamb County,3040,770,3905,2270,0.778489117,0.197183099,0.581306018
2663,Texas,48281,Lampasas County,6371,1479,8149,4892,0.781813719,0.181494662,0.600319057
2664,Texas,48283,La Salle County,870,1125,2049,-255,0.424597365,0.549048316,-0.124450951
2665,Texas,48285,Lavaca County,7339,1170,8633,6169,0.850110043,0.135526468,0.714583575
2666,Texas,48287,Lee County,4996,1372,6522,3624,0.766022692,0.210364919,0.555657773
2667,Texas,48289,Leon County,6391,909,7407,5482,0.862832456,0.12272175,0.740110706
2668,Texas,48291,Liberty County,18856,4851,24155,14005,0.780625129,0.200827986,0.579797143
2669,Texas,48293,Limestone County,5747,1748,7648,3999,0.751438285,0.228556485,0.5228818
2670,Texas,48295,Lipscomb County,1159,135,1322,1024,0.876701967,0.102118003,0.774583964
2671,Texas,48297,Live Oak County,3450,739,4267,2711,0.808530584,0.173189595,0.635340989
2672,Texas,48299,Llano County,8283,1825,10377,6458,0.798207574,0.175869712,0.622337862
2673,Texas,48301,Loving County,57,4,64,53,0.890625,0.0625,0.828125
2674,Texas,48303,Lubbock County,65566,27956,98060,37610,0.66863145,0.285090761,0.383540689
2675,Texas,48305,Lynn County,1546,403,1997,1143,0.774161242,0.201802704,0.572358538
2676,Texas,48313,Madison County,3349,881,4283,2468,0.781928555,0.205696941,0.576231614
2677,Texas,48315,Marion County,2968,1156,4206,1812,0.705658583,0.274845459,0.430813124
2678,Texas,48317,Martin County,1453,266,1755,1187,0.827920228,0.151566952,0.676353276
2679,Texas,48319,Mason County,1656,353,2053,1303,0.806624452,0.171943497,0.634680955
2680,Texas,48321,Matagorda County,8147,3357,11779,4790,0.69165464,0.284998727,0.406655913
2681,Texas,48323,Maverick County,2816,10397,13588,-7581,0.207241684,0.765160436,-0.557918752
2682,Texas,48307,McCulloch County,2546,480,3086,2066,0.825016202,0.155541154,0.669475048
2683,Texas,48309,McLennan County,48245,27046,78255,21199,0.616510127,0.345613699,0.270896428
2684,Texas,48311,McMullen County,454,40,497,414,0.913480885,0.080482897,0.832997988
2685,Texas,48325,Medina County,12054,4624,17187,7430,0.701344039,0.269040554,0.432303485
2686,Texas,48327,Menard County,681,153,860,528,0.791860465,0.177906977,0.613953488
2687,Texas,48329,Midland County,36896,9993,48753,26903,0.756794454,0.204972002,0.551822452
2688,Texas,48331,Milam County,6340,2042,8607,4298,0.736609736,0.237248751,0.499360985
2689,Texas,48333,Mills County,1949,242,2238,1707,0.870866845,0.108132261,0.762734584
2690,Texas,48335,Mitchell County,1780,353,2190,1427,0.812785388,0.161187215,0.651598173
2691,Texas,48337,Montague County,7526,885,8604,6641,0.874709437,0.102859135,0.771850302
2692,Texas,48339,Montgomery County,150188,45744,203083,104444,0.739539991,0.225247805,0.514292186
2693,Texas,48341,Moore County,3974,1096,5262,2878,0.75522615,0.208285823,0.546940327
2694,Texas,48343,Morris County,3443,1425,4964,2018,0.693593876,0.287066882,0.406526994
2695,Texas,48345,Motley County,571,40,620,531,0.920967742,0.064516129,0.856451613
2696,Texas,48347,Nacogdoches County,14751,6822,22430,7929,0.65764601,0.304146233,0.353499777
2697,Texas,48349,Navarro County,11984,3998,16382,7986,0.731534611,0.244048346,0.487486265
2698,Texas,48351,Newton County,2961,978,4010,1983,0.73840399,0.243890274,0.494513716
2699,Texas,48353,Nolan County,3551,1029,4744,2522,0.748524452,0.216905565,0.531618887
2700,Texas,48355,Nueces County,50704,49102,103958,1602,0.487735432,0.472325362,0.01541007
2701,Texas,48357,Ochiltree County,2628,274,2981,2354,0.881583361,0.091915465,0.789667896
2702,Texas,48359,Oldham County,850,78,945,772,0.899470899,0.082539683,0.816931216
2703,Texas,48361,Orange County,25385,5716,31761,19669,0.799250653,0.179969145,0.619281508
2704,Texas,48363,Palo Pinto County,8222,1700,10175,6522,0.808058968,0.167076167,0.640982801
2705,Texas,48365,Panola County,8445,1835,10413,6610,0.811005474,0.17622203,0.634783444
2706,Texas,48367,Parker County,46433,8329,56413,38104,0.823090422,0.147643274,0.675447148
2707,Texas,48369,Parmer County,1911,848,2818,1063,0.678140525,0.30092264,0.377217885
2708,Texas,48371,Pecos County,2463,1551,4167,912,0.591072714,0.372210223,0.218862491
2709,Texas,48373,Polk County,26587,7123,34444,19464,0.771890605,0.206799443,0.565091162
2710,Texas,48375,Potter County,19499,7620,28330,11879,0.688280974,0.26897282,0.419308154
2711,Texas,48377,Presidio County,652,1458,2203,-806,0.295960054,0.661824784,-0.36586473
2712,Texas,48379,Rains County,3919,619,4630,3300,0.846436285,0.133693305,0.71274298
2713,Texas,48381,Randall County,43379,8340,53813,35039,0.806106331,0.154981138,0.651125193
2714,Texas,48383,Reagan County,709,167,900,542,0.787777778,0.185555556,0.602222222
2715,Texas,48385,Real County,1382,262,1678,1120,0.823599523,0.15613826,0.667461263
2716,Texas,48387,Red River County,3924,1148,5147,2776,0.762385856,0.223042549,0.539343307
2717,Texas,48389,Reeves County,1417,1659,3184,-242,0.445037688,0.521042714,-0.076005026
2718,Texas,48391,Refugio County,1830,1034,2945,796,0.62139219,0.351103565,0.270288625
2719,Texas,48393,Roberts County,524,20,550,504,0.952727273,0.036363636,0.916363637
2720,Texas,48395,Robertson County,4665,2203,7010,2462,0.665477889,0.314265335,0.351212554
2721,Texas,48397,Rockwall County,28396,9633,39529,18763,0.718358673,0.243694503,0.47466417
2722,Texas,48399,Runnels County,3241,452,3765,2789,0.860823373,0.120053121,0.740770252
2723,Texas,48401,Rusk County,14675,3935,18994,10740,0.772612404,0.207170685,0.565441719
2724,Texas,48403,Sabine County,3992,614,4642,3378,0.859974149,0.132270573,0.727703576
2725,Texas,48405,San Augustine County,2620,907,3563,1713,0.735335392,0.254560763,0.480774629
2726,Texas,48407,San Jacinto County,8050,2034,10305,6016,0.781174187,0.197379913,0.583794274
2727,Texas,48409,San Patricio County,13004,7825,21513,5179,0.604471715,0.363733556,0.240738159
2728,Texas,48411,San Saba County,2025,293,2354,1732,0.860237893,0.124468989,0.735768904
2729,Texas,48413,Schleicher County,819,209,1054,610,0.777039848,0.19829222,0.578747628
2730,Texas,48415,Scurry County,4403,733,5261,3670,0.836913134,0.139327124,0.69758601
2731,Texas,48417,Shackelford County,1378,103,1502,1275,0.917443409,0.068575233,0.848868176
2732,Texas,48419,Shelby County,7171,1757,9072,5414,0.790454145,0.19367284,0.596781305
2733,Texas,48421,Sherman County,807,96,933,711,0.864951768,0.102893891,0.762057877
2734,Texas,48423,Smith County,58631,22128,83161,36503,0.705030002,0.266086266,0.438943736
2735,Texas,48425,Somervell County,3206,540,3876,2666,0.827141383,0.139318885,0.687822498
2736,Texas,48427,Starr County,2218,9246,11691,-7028,0.189718587,0.790864768,-0.601146181
2737,Texas,48429,Stephens County,3033,348,3453,2685,0.878366638,0.100781929,0.777584709
2738,Texas,48431,Sterling County,549,70,633,479,0.867298578,0.110584518,0.75671406
2739,Texas,48433,Stonewall County,555,135,701,420,0.791726106,0.192582026,0.59914408
2740,Texas,48435,Sutton County,1075,313,1415,762,0.759717314,0.221201413,0.538515901
2741,Texas,48437,Swisher County,1671,462,2190,1209,0.763013699,0.210958904,0.552054795
2742,Texas,48439,Tarrant County,345683,288001,662832,57682,0.521524308,0.434500748,0.08702356
2743,Texas,48441,Taylor County,33172,10047,45266,23125,0.732823753,0.221954668,0.510869085
2744,Texas,48443,Terrell County,287,140,437,147,0.656750572,0.320366133,0.336384439
2745,Texas,48445,Terry County,1295,424,1763,871,0.734543392,0.240499149,0.494044243
2746,Texas,48447,Throckmorton County,715,84,808,631,0.88490099,0.103960396,0.780940594
2747,Texas,48449,Titus County,6405,2538,9176,3867,0.698016565,0.276591107,0.421425458
2748,Texas,48451,Tom Green County,27376,9117,38104,18259,0.718454755,0.239266219,0.479188536
2749,Texas,48453,Travis County,126750,306475,462511,-179725,0.274047536,0.662632889,-0.388585353
2750,Texas,48455,Trinity County,4737,1154,5982,3583,0.791875627,0.19291207,0.598963557
2751,Texas,48457,Tyler County,6601,1243,7969,5358,0.828334797,0.15597942,0.672355377
2752,Texas,48459,Upshur County,13198,2378,15918,10820,0.829124262,0.149390627,0.679733635
2753,Texas,48461,Upton County,961,284,1296,677,0.741512346,0.219135802,0.522376544
2754,Texas,48463,Uvalde County,4828,3863,8936,965,0.540286482,0.432296329,0.107990153
2755,Texas,48465,Val Verde County,5856,6920,13476,-1064,0.434550312,0.513505491,-0.078955179
2756,Texas,48467,Van Zandt County,18436,2792,21689,15644,0.850016137,0.128728849,0.721287288
2757,Texas,48469,Victoria County,21253,8843,31032,12410,0.684873679,0.284963908,0.399909771
2758,Texas,48471,Walker County,12878,6085,19683,6793,0.654270182,0.309150028,0.345120154
2759,Texas,48473,Waller County,10525,5744,16715,4781,0.629673946,0.343643434,0.286030512
2760,Texas,48475,Ward County,2541,780,3413,1761,0.744506299,0.228537943,0.515968356
2761,Texas,48477,Washington County,10944,3381,14747,7563,0.742117041,0.22926697,0.512850071
2762,Texas,48479,Webb County,12946,42297,56867,-29351,0.227654,0.743788137,-0.516134137
2763,Texas,48481,Wharton County,10149,4238,14707,5911,0.690079554,0.2881621,0.401917454
2764,Texas,48483,Wheeler County,2087,194,2306,1893,0.905030356,0.084128361,0.820901995
2765,Texas,48485,Wichita County,27609,8752,37913,18857,0.728219872,0.230844301,0.497375571
2766,Texas,48487,Wilbarger County,3166,807,4101,2359,0.772006828,0.196781273,0.575225555
2767,Texas,48489,Willacy County,1541,3416,5082,-1875,0.303227076,0.672176309,-0.368949233
2768,Texas,48491,Williamson County,104029,84252,200524,19777,0.518785781,0.420159183,0.098626598
2769,Texas,48493,Wilson County,13991,4790,19255,9201,0.726616463,0.248766554,0.477849909
2770,Texas,48495,Winkler County,1403,420,1873,983,0.74906567,0.224239188,0.524826482
2771,Texas,48497,Wise County,20655,3412,24661,17243,0.837557277,0.138356109,0.699201168
2772,Texas,48499,Wood County,15681,2624,18646,13057,0.840984662,0.140727234,0.700257428
2773,Texas,48501,Yoakum County,1797,426,2299,1371,0.781644193,0.185297956,0.596346237
2774,Texas,48503,Young County,6587,873,7658,5714,0.860146252,0.113998433,0.746147819
2775,Texas,48505,Zapata County,1028,2056,3134,-1028,0.328015316,0.656030632,-0.328015316
2776,Texas,48507,Zavala County,692,2633,3390,-1941,0.204129794,0.776696165,-0.572566371
2777,Utah,49001,Beaver County,1838,264,2490,1574,0.73815261,0.106024096,0.632128514
2778,Utah,49003,Box Elder County,10324,1814,16548,8510,0.62388204,0.109620498,0.514261542
2779,Utah,49005,Cache County,16643,6705,35879,9938,0.463864656,0.186878118,0.276986538
2780,Utah,49007,Carbon County,5182,1696,7818,3486,0.662829368,0.216935278,0.44589409
2781,Utah,49009,Daggett County,327,76,465,251,0.703225806,0.16344086,0.539784946
2782,Utah,49011,Davis County,46985,22575,104661,24410,0.448925579,0.215696391,0.233229188
2783,Utah,49013,Duchesne County,5505,500,6932,5005,0.794143104,0.072129256,0.722013848
2784,Utah,49015,Emery County,3402,379,4263,3023,0.798029557,0.088904527,0.70912503
2785,Utah,49017,Garfield County,1577,352,2294,1225,0.68744551,0.153443766,0.534001744
2786,Utah,49019,Grand County,1934,1932,4456,2,0.434021544,0.433572711,0.000448833
2787,Utah,49021,Iron County,10025,2104,15354,7921,0.652924319,0.137032695,0.515891624
2788,Utah,49023,Juab County,2759,436,4076,2323,0.676889107,0.106967615,0.569921492
2789,Utah,49025,Kane County,2248,739,3482,1509,0.645605974,0.212234348,0.433371626
2790,Utah,49027,Millard County,3860,431,5234,3429,0.737485671,0.082346198,0.655139473
2791,Utah,49029,Morgan County,3156,572,5136,2584,0.614485981,0.111370717,0.503115264
2792,Utah,49031,Piute County,537,31,617,506,0.870340357,0.050243112,0.820097245
2793,Utah,49033,Rich County,786,104,1096,682,0.717153285,0.094890511,0.622262774
2794,Utah,49035,Salt Lake County,117901,154831,361347,-36930,0.32628194,0.428482871,-0.102200931
2795,Utah,49037,San Juan County,2635,1997,5385,638,0.489322191,0.37084494,0.118477251
2796,Utah,49039,Sanpete County,6436,1026,9778,5410,0.658212313,0.104929433,0.55328288
2797,Utah,49041,Sevier County,6455,673,8308,5782,0.776961964,0.081006259,0.695955705
2798,Utah,49043,Summit County,7160,10251,20133,-3091,0.355635027,0.509164059,-0.153529032
2799,Utah,49045,Tooele County,9693,4015,18905,5678,0.512721502,0.212377678,0.300343824
2800,Utah,49047,Uintah County,9876,1002,12883,8874,0.766591632,0.077776915,0.688814717
2801,Utah,49049,Utah County,89755,24579,174942,65176,0.513055756,0.140497994,0.372557762
2802,Utah,49051,Wasatch County,6115,3063,12120,3052,0.504537954,0.252722772,0.251815182
2803,Utah,49053,Washington County,39566,9583,57494,29983,0.688176158,0.166678262,0.521497896
2804,Utah,49055,Wayne County,959,271,1410,688,0.680141844,0.192198582,0.487943262
2805,Utah,49057,Weber County,38447,22187,81451,16260,0.472026126,0.272396901,0.199629225
2806,Virginia,51001,Accomack County,8582,6737,15755,1845,0.544715963,0.427610282,0.117105681
2807,Virginia,51003,Albemarle County,19232,33297,56134,-14065,0.342608758,0.593169915,-0.250561157
2808,Virginia,51510,Alexandria city,13241,57147,74384,-43906,0.178008712,0.768270058,-0.590261346
2809,Virginia,51005,Alleghany County,4873,2165,7306,2708,0.666986039,0.296331782,0.370654257
2810,Virginia,51007,Amelia County,4704,2150,7035,2554,0.668656716,0.305614783,0.363041933
2811,Virginia,51009,Amherst County,9643,4986,15164,4657,0.635914007,0.328805065,0.307108942
2812,Virginia,51011,Appomattox County,5714,2023,7954,3691,0.718380689,0.25433744,0.464043249
2813,Virginia,51013,Arlington County,20155,91879,119344,-71724,0.168881552,0.769866939,-0.600985387
2814,Virginia,51015,Augusta County,26152,8108,36661,18044,0.713346608,0.221161452,0.492185156
2815,Virginia,51017,Bath County,1548,603,2243,945,0.690147124,0.26883638,0.421310744
2816,Virginia,51019,Bedford County,30578,9733,42186,20845,0.724837624,0.230716351,0.494121273
2817,Virginia,51021,Bland County,2572,453,3124,2119,0.823303457,0.145006402,0.678297055
2818,Virginia,51023,Botetourt County,13369,4492,18641,8877,0.717182555,0.240974197,0.476208358
2819,Virginia,51520,Bristol city,4884,1832,6966,3052,0.701119724,0.262991674,0.43812805
2820,Virginia,51025,Brunswick County,3045,4473,7645,-1428,0.398299542,0.585088293,-0.186788751
2821,Virginia,51027,Buchanan County,7292,1721,9220,5571,0.790889371,0.186659436,0.604229935
2822,Virginia,51029,Buckingham County,3969,3128,7284,841,0.544892916,0.429434377,0.115458539
2823,Virginia,51530,Buena Vista city,1432,693,2395,739,0.597912317,0.289352818,0.308559499
2824,Virginia,51031,Campbell County,19442,6597,27218,12845,0.714306709,0.242376369,0.47193034
2825,Virginia,51033,Caroline County,7143,6425,14189,718,0.503418141,0.452815561,0.05060258
2826,Virginia,51035,Carroll County,10653,2557,13587,8096,0.784058291,0.188194598,0.595863693
2827,Virginia,51036,Charles City County,1381,2244,3745,-863,0.368758344,0.599198932,-0.230440588
2828,Virginia,51037,Charlotte County,3479,2153,5792,1326,0.600656077,0.371719613,0.228936464
2829,Virginia,51540,Charlottesville city,2951,17865,22211,-14914,0.132862095,0.804331187,-0.671469092
2830,Virginia,51550,Chesapeake city,53988,52554,111827,1434,0.482781439,0.46995806,0.012823379
2831,Virginia,51041,Chesterfield County,84938,80993,175288,3945,0.484562548,0.462056729,0.022505819
2832,Virginia,51043,Clarke County,4657,3047,8131,1610,0.57274628,0.374738655,0.198007625
2833,Virginia,51570,Colonial Heights city,5681,2367,8427,3314,0.674142637,0.280882876,0.393259761
